2018.09.15.19.04.06, PEER_DISCOVERED, 8100000004, 192.168.43.197
2018.09.15.19.04.14, SUMMARY_VECTOR_RECEIVED, 8670
2018.09.15.19.04.19, CHECKING OLD LOG FILES IF ANY
2018.09.15.19.04.19, DEBUG Controller MISSING FILE START DOWNLOAD pri_manager.bgp -1.0
2018.09.15.19.04.19, DEBUG Controller MISSING FILE START DOWNLOAD pub_8100000004.bgp -1.0
2018.09.15.19.04.19, DEBUG Controller MISSING FILE START DOWNLOAD pub_manager.bgp -1.0
2018.09.15.19.04.19, DEBUG Controller MISSING FILE START DOWNLOAD pri_volunteer.bgp -1.0
2018.09.15.19.04.19, DEBUG Controller MISSING FILE START DOWNLOAD pri_user.bgp -1.0
2018.09.15.19.04.19, SUMMARY_VECTOR_RECEIVED, 8670
2018.09.15.19.04.19, START_FILE_DOWNLOAD, 8515fc2dc7c06bafadc868b3bdf2db47, pub_8100000004.bgp, 0, 313.0, 8100000004
2018.09.15.19.06.19, SUMMARY_VECTOR_RECEIVED, 11751
2018.09.15.19.06.19, SUMMARY_VECTOR_RECEIVED, 3837
2018.09.15.19.06.24, CHECKING OLD LOG FILES IF ANY
2018.09.15.19.06.24, DEBUG Controller MISSING FILE START DOWNLOAD MapDisarm_Log_8100000003_20180915190553.txt 9.999999999999998E13
2018.09.15.19.06.34, PEER_LOST, 8100000003, 192.168.43.246
2018.09.15.19.06.37, PEER_DISCOVERED, 8100000003, 192.168.43.246
2018.09.15.19.06.39, SUMMARY_VECTOR_RECEIVED, 3835
2018.09.15.19.06.39, SUMMARY_VECTOR_RECEIVED, 12122
2018.09.15.19.06.44, CHECKING OLD LOG FILES IF ANY
2018.09.15.19.06.44, DEBUG Controller MISSING FILE START DOWNLOAD MapDisarm_Log_8100000003_20180915190613.txt 9.999999999999998E13
2018.09.15.19.06.59, SUMMARY_VECTOR_RECEIVED, 3839
2018.09.15.19.06.59, SUMMARY_VECTOR_RECEIVED, 12491
2018.09.15.19.07.04, CHECKING OLD LOG FILES IF ANY
2018.09.15.19.07.04, DEBUG Controller MISSING FILE START DOWNLOAD MapDisarm_Log_8100000003_20180915190633.txt 9.999999999999998E13
2018.09.15.19.07.19, SUMMARY_VECTOR_RECEIVED, 3837
2018.09.15.19.07.19, SUMMARY_VECTOR_RECEIVED, 12864
2018.09.15.19.07.24, CHECKING OLD LOG FILES IF ANY
2018.09.15.19.07.24, DEBUG Controller MISSING FILE START DOWNLOAD MapDisarm_Log_8100000003_20180915190653.txt 9.999999999999998E13
2018.09.15.19.07.35, PEER_LOST, 8100000003, 192.168.43.246
2018.09.15.19.07.35, PEER_DISCOVERED, 8100000003, 192.168.43.246
2018.09.15.19.07.39, SUMMARY_VECTOR_RECEIVED, 3841
2018.09.15.19.07.39, SUMMARY_VECTOR_RECEIVED, 13235
2018.09.15.19.07.44, CHECKING OLD LOG FILES IF ANY
2018.09.15.19.07.44, DEBUG Controller MISSING FILE START DOWNLOAD MapDisarm_Log_8100000003_20180915190713.txt 9.999999999999998E13
2018.09.15.19.07.57, PEER_LOST, 8100000003, 192.168.43.246
2018.09.15.19.07.59, PEER_DISCOVERED, 8100000003, 192.168.43.246
2018.09.15.19.07.59, SUMMARY_VECTOR_RECEIVED, 13610
2018.09.15.19.08.00, SUMMARY_VECTOR_RECEIVED, 3839
2018.09.15.19.08.04, CHECKING OLD LOG FILES IF ANY
2018.09.15.19.08.04, DEBUG Controller MISSING FILE START DOWNLOAD MapDisarm_Log_8100000003_20180915190733.txt 9.999999999999998E13
2018.09.15.19.08.12, PEER_LOST, 8100000003, 192.168.43.246
2018.09.15.19.08.20, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.08.21, PEER_DISCOVERED, 8100000003, 192.168.43.246
2018.09.15.19.08.32, PEER_LOST, 8100000003, 192.168.43.246
2018.09.15.19.08.40, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.09.00, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.09.20, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.10.00, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.10.20, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.10.40, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.11.00, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.11.20, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.11.40, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.12.00, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.12.20, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.12.40, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.13.00, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.13.20, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.13.40, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.14.00, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.14.20, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.14.27, PEER_DISCOVERED, 8100000003, 192.168.43.246
2018.09.15.19.14.37, PEER_LOST, 8100000003, 192.168.43.246
2018.09.15.19.14.40, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.15.00, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.15.20, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.15.40, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.16.00, SUMMARY_VECTOR_RECEIVED, 13983
2018.09.15.19.16.20, SUMMARY_VECTOR_RECEIVED, 13983
